binGrp,coralFix,area.m2,black,bocaccio,brown,canary,china,copper,deacon,dusky,greenstripe,puget.sound,pygmy,quillback,redstripe,rosethorn,sharpchin,silvergray,splitnose,stripetail,tiger,vermillion,widow,yelloweye,yellowtail,blackspotted,shortraker,shortbelly,depth,Glass.sponge.cover,Paragorgia.Pac_count,Stylaster_count,CalcigorgiaNew,ParagorgiaNew,StylasterNew,PU_1Km_ID,PU_4Km_ID,UpperOceanSR
T_149_8,FALSE,17.0759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,106.3,0,0,0,,,,44981,10369,(11) Mainland Fjords
T_15_1,FALSE,28.5507,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,90,0,0,0,,,,23420,6736,(13) Eastern Queen Charlotte Sound
T_15_2,FALSE,143.9824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,90,0,0,0,,,,23420,6736,(13) Eastern Queen Charlotte Sound
T_15_3,FALSE,205.0521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,84,0,0,0,,,,23420,6736,(13) Eastern Queen Charlotte Sound
T_15_4,FALSE,48.8724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,84,0,0,0,,,,23420,6736,(13) Eastern Queen Charlotte Sound
T_15_5,FALSE,124.4622,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,84,0,0,0,,,,23420,6736,(13) Eastern Queen Charlotte Sound
T_15_6,FALSE,103.5911,0,0,0,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,84,0,0,0,,,,23420,6736,(13) Eastern Queen Charlotte Sound
T_15_7,FALSE,44.3576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,84,0,0,0,,,,23420,6736,(13) Eastern Queen Charlotte Sound
T_15_8,FALSE,394.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,73,0,0,0,,,,23419,6736,(13) Eastern Queen Charlotte Sound
T_15_9,FALSE,13.7605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,73,0,0,0,,,,23419,6736,(13) Eastern Queen Charlotte Sound
T_150_1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,60,0,0,0,,,,45539,10528,(11) Mainland Fjords
T_150_2,FALSE,190.08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,65,0,0,0,,,,45539,10528,(11) Mainland Fjords
T_150_3,FALSE,100.6909,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,77.325,0.25,0,0,,,,45539,10528,(11) Mainland Fjords
T_151_1,FALSE,71.9017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,119.0666667,0,0,0,,,,45539,10528,(11) Mainland Fjords
T_151_2,FALSE,146.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,120.7,0,0,0,,,,45539,10528,(11) Mainland Fjords
T_152_1,FALSE,128.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,27.28541552,0,0,0,,,,60138,12734,(11) Mainland Fjords
T_152_10,FALSE,81.5104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,45.39473684,0,0,0,,,,60138,12734,(11) Mainland Fjords
T_152_11,FALSE,719.7994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,60.8,0,0,0,,,,60138,12734,(11) Mainland Fjords
T_152_12,FALSE,32.3848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,59.5,0,0,0,,,,60138,12734,(11) Mainland Fjords
T_152_2,FALSE,108.4676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,35.69493671,0,0,0,,,,60138,12734,(11) Mainland Fjords
T_152_3,FALSE,111.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,44.13797468,0,0,0,,,,60138,12734,(11) Mainland Fjords
T_152_4,FALSE,119.4405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,56.67257932,0,0,0,,,,60138,12734,(11) Mainland Fjords
T_152_5,FALSE,119.9767,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,72.62124126,0,0,0,,,,60138,12734,(11) Mainland Fjords
T_152_6,FALSE,120.3187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,59.58461538,0,0,0,,,,60138,12734,(11) Mainland Fjords
T_152_7,FALSE,105.2533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,43.62744939,0,0,0,,,,60138,12734,(11) Mainland Fjords
T_152_8,FALSE,89.6139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,41.34210526,0,0,0,,,,60138,12734,(11) Mainland Fjords
T_152_9,FALSE,84.4964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,43.18421053,0,0,0,,,,60138,12734,(11) Mainland Fjords
T_153_1,FALSE,129.5176,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,27.34886364,0,0,0,,,,41463,9895,(11) Mainland Fjords
T_153_2,FALSE,120.4507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,27.92221277,0,0,0,,,,41463,9895,(11) Mainland Fjords
T_153_3,FALSE,122.7078,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,7,NA,NA,NA,32.33973737,0,0,0,,,,41463,9895,(11) Mainland Fjords
T_153_4,FALSE,126.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,43.05202958,0,0,0,,,,41463,9895,(11) Mainland Fjords
T_153_5,FALSE,66.5383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,51.70045249,0,0,0,,,,41463,9895,(11) Mainland Fjords
T_154_1,FALSE,115.9483,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,31,0,0,0,,,,40117,9736,(11) Mainland Fjords
T_154_2,FALSE,66.3359,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,NA,NA,NA,42.03333333,0.333333333,0,0,,,,40117,9736,(11) Mainland Fjords
T_154_3,FALSE,3.8297,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,46,0,0,0,,,,40117,9736,(11) Mainland Fjords
T_154_4,FALSE,68.0321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,52.32,0,0,0,,,,40117,9736,(11) Mainland Fjords
T_155_1,FALSE,126.8446,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,33.39044118,0,0,0,,,,58601,12419,(11) Mainland Fjords
T_155_10,FALSE,126.3604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,71.84196573,1,0,0,,,,58601,12419,(11) Mainland Fjords
T_155_11,FALSE,126.2258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,90.49691964,1,0,0,,,,58601,12419,(11) Mainland Fjords
T_155_12,FALSE,127.1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,93.24716513,1,0,0,,,,58602,12419,(11) Mainland Fjords
T_155_13,FALSE,127.5164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,90.59634081,1,0,0,,,,58602,12419,(11) Mainland Fjords
T_155_14,FALSE,125.4712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,90.63065693,1,0,0,,,,58602,12419,(11) Mainland Fjords
T_155_15,FALSE,126.654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,90.91313869,1,0,0,,,,58602,12419,(11) Mainland Fjords
T_155_16,FALSE,125.9368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,91.2,1,0,0,,,,58602,12419,(11) Mainland Fjords
T_155_17,FALSE,63.5139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,91.42554745,1,0,0,,,,58602,12419,(11) Mainland Fjords
T_155_2,FALSE,124.8369,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,31.40193548,0,0,0,,,,58601,12419,(11) Mainland Fjords
T_155_3,FALSE,126.6826,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,35.78078125,0,0,0,,,,58601,12419,(11) Mainland Fjords
T_155_4,FALSE,127.4258,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,41.36672708,0,0,0,,,,58601,12419,(11) Mainland Fjords
T_155_5,FALSE,127.6582,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,50.30559796,0,0,0,,,,58861,12419,(11) Mainland Fjords
T_155_6,FALSE,127.3084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,58.84566929,0,0,0,,,,58861,12419,(11) Mainland Fjords
T_155_7,FALSE,127.3549,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,68.80987682,0,0,0,,,,58861,12419,(11) Mainland Fjords
T_155_8,FALSE,124.9843,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,69.60176934,0.034482759,0,0,,,,58861,12419,(11) Mainland Fjords
T_155_9,FALSE,127.2778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,67.51679766,1,0,0,,,,58601,12419,(11) Mainland Fjords
T_156_1,FALSE,129.1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,29.91395349,1,0,0,,,,58862,12419,(11) Mainland Fjords
T_156_10,FALSE,89.8855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,50.06898396,0,0,0,,,,58863,12419,(11) Mainland Fjords
T_156_2,FALSE,124.6559,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,36.01842576,1,0,0,,,,58862,12419,(11) Mainland Fjords
T_156_3,FALSE,125.9808,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,51.74189189,1,0,0,,,,58862,12419,(11) Mainland Fjords
T_156_4,FALSE,123.4139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,70.51183586,1,0,0,,,,58862,12419,(11) Mainland Fjords
T_156_5,FALSE,126.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,84.25849212,1,0,0,,,,58862,12419,(11) Mainland Fjords
T_156_6,FALSE,125.1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,93.69541667,1,0,0,,,,58862,12419,(11) Mainland Fjords
T_156_7,FALSE,124.7919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,100.3556757,1,0,0,,,,58862,12419,(11) Mainland Fjords
T_156_8,FALSE,126.2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,83.49006401,1,0,0,,,,58863,12419,(11) Mainland Fjords
T_156_9,FALSE,119.1076,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,60.66654529,0.92920354,0,0,,,,58863,12419,(11) Mainland Fjords
T_157_1,FALSE,125.5787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,46.94187192,0,0,0,,,,58862,12419,(11) Mainland Fjords
T_157_2,FALSE,123.8147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,58.18965517,0,0,0,,,,58862,12419,(11) Mainland Fjords
T_157_3,FALSE,126.8978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,69.87339901,0,0,0,,,,58862,12419,(11) Mainland Fjords
T_157_4,FALSE,62.5959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,81.41376026,0.983333333,0,0,,,,58862,12419,(11) Mainland Fjords
T_158_1,TRUE,124.4542,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,NA,NA,NA,67.4,0,120,0,29,0,,31593,8155,(13) Eastern Queen Charlotte Sound
T_158_2,TRUE,93.4535,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,78.64166667,0.75,26,24,3,20,24,31593,8155,(13) Eastern Queen Charlotte Sound
T_158_3,FALSE,49.2825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,106.4,1,0,0,,,,31593,8155,(13) Eastern Queen Charlotte Sound
T_158_4,FALSE,153.6391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,106.4,1,0,0,,,,31593,8155,(13) Eastern Queen Charlotte Sound
T_158_5,FALSE,92.638,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,106.4,1,0,0,,,,31593,8155,(13) Eastern Queen Charlotte Sound
T_158_6,FALSE,103.866,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,124.5545455,1,0,0,,,,31593,8155,(13) Eastern Queen Charlotte Sound
T_158_7,FALSE,26.6628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,138,0,0,0,,,,31593,8155,(13) Eastern Queen Charlotte Sound
T_159_1,TRUE,111.8253,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,44.33333333,0,4,0,3,2,,32018,8313,(11) Mainland Fjords
T_159_2,FALSE,5.9554,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,72.05,0,0,0,,,,32018,8313,(11) Mainland Fjords
T_159_3,FALSE,18.1318,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,86,0,0,0,,,,32018,8313,(11) Mainland Fjords
T_16_1,FALSE,120.2801,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,15,0,0,0,,,,25956,7214,(11) Mainland Fjords
T_16_10,FALSE,49.4652,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,60,1,0,0,,,,25956,7214,(11) Mainland Fjords
T_16_2,FALSE,141.1732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,11,0,0,0,,,,25956,7214,(11) Mainland Fjords
T_16_3,FALSE,81.895,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,19.5,0,0,0,,,,25956,7214,(11) Mainland Fjords
T_16_4,FALSE,66.3319,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,21,0,0,0,,,,25956,7214,(11) Mainland Fjords
T_16_5,FALSE,45.1656,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,NA,NA,NA,21,0,0,0,,,,25956,7214,(11) Mainland Fjords
T_16_6,FALSE,26.8828,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,NA,NA,NA,21,0,0,0,,,,25956,7214,(11) Mainland Fjords
T_16_7,FALSE,12.2788,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,32.66666667,0.666666667,0,0,,,,25956,7214,(11) Mainland Fjords
T_16_8,FALSE,77.3344,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,45,1,0,0,,,,25956,7214,(11) Mainland Fjords
T_16_9,FALSE,21.0273,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,55.5,1,0,0,,,,25956,7214,(11) Mainland Fjords
T_17_1,FALSE,83.5037,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,31,0,0,0,,,,27192,7376,(11) Mainland Fjords
T_17_2,FALSE,131.6472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,32,0,0,0,,,,27192,7376,(11) Mainland Fjords
T_17_3,FALSE,94.8118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,30.4,0,0,0,,,,27192,7376,(11) Mainland Fjords
T_17_4,FALSE,188.4469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,39,0,0,0,,,,27192,7376,(11) Mainland Fjords
T_23_1,FALSE,73.5186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,41.33333333,0.333333333,0,0,,,,28577,7687,(11) Mainland Fjords
T_23_2,FALSE,206.8612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,10,0,0,0,,,,28577,7687,(11) Mainland Fjords
T_23_3,FALSE,74.2169,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,24,0,0,0,,,,28577,7687,(11) Mainland Fjords
T_23_4,FALSE,29.478,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,35,0,0,0,,,,28577,7687,(11) Mainland Fjords
T_24_1,FALSE,123.4888,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,41.66666667,0,0,0,,,,27992,7534,(11) Mainland Fjords
T_24_2,FALSE,6.9175,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,50,0,0,0,,,,27991,7533,(11) Mainland Fjords
T_24_3,FALSE,95.3655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,70,0,0,0,,,,27991,7533,(11) Mainland Fjords
T_24_4,FALSE,160.1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,70,0,0,0,,,,27992,7534,(11) Mainland Fjords
T_24_5,FALSE,82.4055,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,24.33333333,0,0,0,,,,27992,7534,(11) Mainland Fjords
T_24_6,FALSE,87.4669,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,27,0,0,0,,,,27992,7534,(11) Mainland Fjords
T_24_7,FALSE,21.6396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,31,0,0,0,,,,27992,7534,(11) Mainland Fjords
T_24_8,FALSE,56.1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,31,0,0,0,,,,27992,7534,(11) Mainland Fjords
T_24_9,FALSE,36.7452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,31,0,0,0,,,,27992,7534,(11) Mainland Fjords
T_25_1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,23,0,0,0,,,,28186,7529,(11) Mainland Fjords
T_25_2,FALSE,130.7771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,14,0,0,0,,,,28186,7529,(11) Mainland Fjords
T_25_3,FALSE,108.3329,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,14,0,0,0,,,,28186,7529,(11) Mainland Fjords
T_25_4,FALSE,75.0371,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,20,0,0,0,,,,28186,7529,(11) Mainland Fjords
T_25_5,FALSE,11.8514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,27.5,0.5,0,0,,,,28186,7529,(11) Mainland Fjords
T_25_6,FALSE,107.7856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,44,0,0,0,,,,28186,7529,(11) Mainland Fjords
T_25_7,FALSE,7.8122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,47,0,0,0,,,,28186,7529,(11) Mainland Fjords
T_26_1,FALSE,113.4381,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,37.14285714,0.857142857,0,0,,,,28186,7529,(11) Mainland Fjords
T_26_2,FALSE,98.3059,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,55.25,0.75,0,0,,,,28186,7529,(11) Mainland Fjords
T_26_3,FALSE,113.6932,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,66,0.875,0,0,,,,28187,7530,(11) Mainland Fjords
T_26_4,FALSE,122.1247,0,0,1,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,56.77777778,1,0,0,,,,28187,7530,(11) Mainland Fjords
T_26_5,FALSE,95.2179,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,44.83333333,1,0,0,,,,28187,7530,(11) Mainland Fjords
T_26_6,FALSE,19.0782,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,49,1,0,0,,,,28187,7530,(11) Mainland Fjords
T_26_7,FALSE,50.9867,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,51,0.75,0,0,,,,28187,7530,(11) Mainland Fjords
T_26_8,FALSE,31.3733,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,58,0,0,0,,,,28187,7530,(11) Mainland Fjords
T_27_1,FALSE,101.0516,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,61.45071429,0,0,0,,,,27593,7534,(11) Mainland Fjords
T_28_1,FALSE,128.8203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,51.62142857,0,0,0,,,,26780,7375,(11) Mainland Fjords
T_28_10,FALSE,121.4139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,66.54210526,0,0,0,,,,26780,7375,(11) Mainland Fjords
T_28_11,FALSE,125.5015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,68.62745098,0,0,0,,,,26575,7217,(11) Mainland Fjords
T_28_12,FALSE,124.9198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,68.10153846,0,0,0,,,,26575,7217,(11) Mainland Fjords
T_28_13,FALSE,117.4823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,73.32222222,0,0,0,,,,26575,7217,(11) Mainland Fjords
T_28_14,FALSE,121.1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,77.74193548,0,0,0,,,,26575,7217,(11) Mainland Fjords
T_28_15,FALSE,119.4846,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,97.40862069,0,0,0,,,,26575,7217,(11) Mainland Fjords
T_28_16,FALSE,123.8204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,95.56140351,0,0,0,,,,26575,7217,(11) Mainland Fjords
T_28_17,FALSE,118.9188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,80.84864865,0,0,0,,,,26575,7217,(11) Mainland Fjords
T_28_18,FALSE,26.2939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,96.275,0,0,0,,,,26575,7217,(11) Mainland Fjords
T_28_2,FALSE,119.6632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,52.84528302,0,0,0,,,,26780,7375,(11) Mainland Fjords
T_28_3,FALSE,126.6638,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,53.26896552,0.011494253,0,0,,,,26780,7375,(11) Mainland Fjords
T_28_4,FALSE,125.4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,53.81797753,0,0,0,,,,26780,7375,(11) Mainland Fjords
