"","X","survey_id","species","gear","effort","sample_size","depth","counts","PU_4Km_ID","PU_1Km_ID","predicted_counts_mm","predicted_counts_TMB","predicted_counts_TMB2","predicted_counts_TMB_space"
"102",72791,"2018_08_27 Spiller DC2  bnGrp 3","paragorgia","mid_video",120.6246655,1,115.1186813,0,10682,46958,3.0215220075765,2.43641598868156,3.0215220075765,2.87366531523478e-12
"103",145556,"2018_08_27 Spiller DC2  bnGrp 3","primnoa","mid_video",120.6246655,1,115.1186813,0,10682,46958,7.92404712405442,5.0424889349729,7.92404712405442,6.0190517435599e-12
"104",91656,"2018_08_27 Spiller DC2  bnGrp 3","stylaster","mid_video",120.6246655,1,115.1186813,0,10682,46958,5.56312494384093,781.01237354585,5.56312494384093,2.19290511254646e-12
"105",212932,"2018_08_27 Spiller DC2  bnGrp 4","calcigorgia","mid_video",120.5845939,1,106.5789474,0,10682,46958,1.11374704560251e-123,0.00356057640717464,1.11374704560251e-123,2.20677326759314e-18
"106",72792,"2018_08_27 Spiller DC2  bnGrp 4","paragorgia","mid_video",120.5845939,1,106.5789474,0,10682,46958,2.80558029702341,2.33782629813794,2.80558029702341,3.01217624753116e-12
"107",145557,"2018_08_27 Spiller DC2  bnGrp 4","primnoa","mid_video",120.5845939,1,106.5789474,0,10682,46958,8.06736279451171,5.11048958265914,8.06736279451171,6.60946314018042e-12
"108",91657,"2018_08_27 Spiller DC2  bnGrp 4","stylaster","mid_video",120.5845939,1,106.5789474,0,10682,46958,10.6218978991849,906.487091823523,10.6218978991849,2.34952726906246e-12
"109",212933,"2018_08_27 Spiller DC2  bnGrp 5","calcigorgia","mid_video",120.3747499,1,105.8213483,0,10682,46958,2.33656601511388e-121,0.00395851668302816,2.33656601511388e-121,2.45396700333188e-18
"110",72793,"2018_08_27 Spiller DC2  bnGrp 5","paragorgia","mid_video",120.3747499,1,105.8213483,0,10682,46958,2.78137639275715,2.3246363743487,2.78137639275715,3.01960719838659e-12
"111",145558,"2018_08_27 Spiller DC2  bnGrp 5","primnoa","mid_video",120.3747499,1,105.8213483,0,10682,46958,8.06406134042604,5.10637691163808,8.06406134042604,6.65315670160002e-12
"112",91658,"2018_08_27 Spiller DC2  bnGrp 5","stylaster","mid_video",120.3747499,1,105.8213483,0,10682,46958,11.2477986888335,916.71860725002,11.2477986888335,2.3599065787833e-12
"113",212934,"2018_08_27 Spiller DC2  bnGrp 6","calcigorgia","mid_video",120.4666695,1,111.639779,0,10682,46958,9.53564289041619e-140,0.0017304790940393,9.53564289041619e-140,1.07214627857575e-18
"114",72794,"2018_08_27 Spiller DC2  bnGrp 6","paragorgia","mid_video",120.4666695,1,111.639779,0,10682,46958,2.9309101724575,2.39462880016848,2.9309101724575,2.92586492090019e-12
"115",145559,"2018_08_27 Spiller DC2  bnGrp 6","primnoa","mid_video",120.4666695,1,111.639779,0,10682,46958,7.97847093515741,5.06768603775511,7.97847093515741,6.2455792781688e-12
"116",91659,"2018_08_27 Spiller DC2  bnGrp 6","stylaster","mid_video",120.4666695,1,111.639779,0,10682,46958,7.20290968843774,829.490857783622,7.20290968843774,2.25275895043326e-12
"117",212935,"2018_08_27 Spiller DC3  bnGrp 1","calcigorgia","mid_video",120.7093414,1,111.2290801,0,10682,46958,2.0888840830653e-138,0.00183852018532813,2.0888840830653e-138,1.13902990835856e-18
