"","PUID","normalized_score_sponges","normalized_score_rockfish","normalized_score_corals","rank_sponges","rank_rockfish","rank_corals","group_score","normalized_score_sponges.1","normalized_score_rockfish.1","normalized_score_corals.1","even_score","PUID_4km","UpperOceanSR","max_depth","rf_hotspot","cor_hotspot","sponge_hotspot","rf_cor","rf_sp","cor_sp","rf_cor_sp","puid_rank","all_hotspots"
"335",43060,5.0535638840807e-05,0.260356959110088,7.71231653387724e-09,3,8,3,0.260407502461245,0.000194063682356187,0.999805906701306,2.96163377052664e-08,0.000482616626801751,10203,"(13) Eastern Queen Charlotte Sound",55.4736,0,0,0,0,0,0,0,3,0
"336",43100,0.175383904672194,0.319937178836725,7.78633921400606e-09,7,9,3,0.495321091295258,0.354081236907492,0.645918747372726,1.57197812708619e-08,0.321927421581923,10221,"(11) Mainland Fjords",30,1,0,0,0,0,0,0,9,1
"337",43600,0.000110419016587678,0.153704668617426,7.51174327974864e-09,4,6,2,0.153815095145757,0.000717868532233743,0.999282082631576,4.88361904443151e-08,0.000909861345842175,10203,"(13) Eastern Queen Charlotte Sound",30,0,0,0,0,0,0,0,3,0
"338",43617,0.000110261570584071,0.030851707220936,8.15767241018997e-09,3,2,4,0.0309619769491925,0.00356119283871977,0.996438543687393,2.63473886812086e-07,0.000731813932938874,10210,"(11) Mainland Fjords",30,0,0,0,0,0,0,0,3,0
"339",43620,2.25410593295477e-05,0.0337940083082186,0.00037102460653218,2,2,10,0.0341875739740803,0.00065933486086604,0.988488049308204,0.0108526158309296,0.00223466241021138,10211,"(11) Mainland Fjords",28,0,1,0,0,0,0,0,4,0
"340",43643,0.352019042292364,0.0677329320598334,6.43347700248901e-09,9,3,1,0.419751980785674,0.838635809730949,0.161364174942197,1.53268532299647e-08,0.185499050928791,10222,"(11) Mainland Fjords",44,0,0,1,0,0,0,0,7,0
"341",44159,0.00457330140830106,0.141939515094575,4.00320164704406e-08,5,6,7,0.146512856534893,0.0312143351543481,0.968785391613545,2.7323210684181e-07,0.0203568916847385,10367,"(11) Mainland Fjords",19,0,0,0,0,0,0,0,4,0
"342",44186,2.04625647403474e-06,0.00672118044503653,8.62691286775808e-09,1,1,5,0.00672323532842343,0.00030435592004104,0.999694360930932,1.28314902667271e-06,1.87407823369693e-05,10389,"(11) Mainland Fjords",24,0,0,0,0,0,0,0,1,0
"343",44428,0.0150645673063937,0.214559102530002,0.231691846228263,5,8,10,0.461315516064659,0.0326556701038476,0.46510272266656,0.502241607229592,0.375351478079352,10367,"(11) Mainland Fjords",244.5752333,0,1,0,0,0,0,0,10,1
"344",44456,0.123557562569793,0.138866066194478,4.00458896619328e-08,7,6,7,0.262423668810161,0.470832387680608,0.529167459719248,1.5260014404761e-07,0.181452101984825,10389,"(11) Mainland Fjords",18.7,0,0,0,0,0,0,0,7,0
"345",44699,0.0744324005064272,0.19636727158147,0.314400541773626,7,7,10,0.585200213861523,0.127191341943085,0.335555707141175,0.537252950915741,0.563243648604372,10367,"(11) Mainland Fjords",238.7825291,0,1,0,0,0,0,0,10,1
"346",44702,0.00721847843465627,0.274945662216883,3.96253931526914e-08,5,8,7,0.282164180276932,0.0255825471098835,0.974417312456298,1.40433818048062e-07,0.0335878335798122,10368,"(11) Mainland Fjords",63.5,0,0,0,0,0,0,0,5,0
"347",44703,0.264044071755712,0.0577241847157417,3.42151698954666e-07,8,3,7,0.321768598623153,0.820602361092898,0.179396575560025,1.06334707742997e-06,0.151389786266458,10368,"(11) Mainland Fjords",52.23947368,0,0,0,0,0,0,0,7,0
"348",44704,0.000771069852304624,0.0668016251962853,7.14185724214379e-09,4,3,2,0.0675727021904472,0.0114109666671526,0.988588927641392,1.05691455434402e-07,0.00421591002270915,10368,"(11) Mainland Fjords",33,0,0,0,0,0,0,0,4,0
"349",44974,0.332547301252971,0.274931638461027,7.56357657114031e-09,9,8,3,0.607478947277575,0.547421935761373,0.452578051787864,1.24507632816521e-08,0.41833610182317,10368,"(11) Mainland Fjords",55,0,0,1,0,0,0,0,10,1
"350",44978,0.040125379669808,0.47801056296391,0.724096221173239,6,10,10,1.24223216380696,0.0323010310301734,0.384799699195514,0.582899269774312,0.985076514304694,10369,"(11) Mainland Fjords",182.335316,1,1,0,1,0,0,0,10,1
"351",44980,0.0720013614581669,0.48902605447399,2.81595700330853e-06,6,10,9,0.56103023188916,0.128337756800942,0.871657223938343,5.01926071581979e-06,0.215031760887333,10369,"(11) Mainland Fjords",127.5609,1,0,0,0,0,0,0,8,0
"352",44981,0.186475348215079,0.870150185491468,0.0112167785392479,8,10,10,1.06784231224579,0.174628169418479,0.814867678038944,0.0105041525425769,0.55466635763675,10369,"(11) Mainland Fjords",96.53616,1,1,0,1,0,0,0,10,1
"353",45001,0.430261821440749,0.167774085872242,7.20145062323591e-09,10,7,2,0.598035914514442,0.719458164632283,0.280541823325881,1.20418363654345e-08,0.354913114063573,10382,"(11) Mainland Fjords",30,0,0,1,0,0,0,0,9,1
"354",45244,0.0544336365413088,0.0943100284494847,0.104726553863777,6,4,10,0.25347021885457,0.214753578496495,0.372075381777279,0.413171039726226,0.269540880643653,10525,"(11) Mainland Fjords",319.4307,0,1,0,0,0,0,0,9,1
"355",45253,0.0241766538546904,0.0467965463178799,3.17518688790328e-06,6,2,9,0.0709763753594582,0.340629593047663,0.659325671124791,4.47358275457519e-05,0.0455616035153182,10527,"(11) Mainland Fjords",131.4231,0,0,0,0,0,0,0,5,0
"356",45258,1.0129938038824e-05,0.0521981717012197,7.59662865159365e-09,2,3,3,0.0522083092358872,0.000194029229965196,0.999805825263912,1.45506122737486e-07,9.68418074804561e-05,10528,"(11) Mainland Fjords",27,0,0,0,0,0,0,0,2,0
"357",45511,0.592610016319129,0.0692866197834423,1.0090118733007e-06,10,4,8,0.661897645114445,0.89531972306181,0.104678752515372,1.52442281786066e-06,0.221911146512573,10520,"(13) Eastern Queen Charlotte Sound",63.2,0,0,1,0,0,0,0,8,0
"358",45526,0.0289869938175184,0.137892676722385,3.9480994792496e-08,6,6,6,0.166879710020898,0.173699929211816,0.826299834204631,2.36583553432301e-07,0.0770497788408651,10524,"(11) Mainland Fjords",36.85,0,0,0,0,0,0,0,6,0
"359",45528,1,0.494028803433271,3.51702794281715e-06,10,10,9,1.49403232046121,0.669329562891448,0.330668083057776,2.35405077564281e-06,0.948236420903425,10524,"(11) Mainland Fjords",134.75,1,0,1,0,1,0,0,10,1
"360",45530,0.0617326988489899,0.172247348403291,0.0316042803143305,6,7,10,0.265584327566611,0.232441045804959,0.648559913084817,0.118999041110224,0.231932718231377,10525,"(11) Mainland Fjords",309.4449,0,1,0,0,0,0,0,8,0
"361",45539,0.293417209904351,0.0386184548759004,1.77997537288338e-06,9,2,8,0.332037444755624,0.883687109808662,0.116307529424349,5.36076698877568e-06,0.119391574718878,10528,"(11) Mainland Fjords",77.325,0,0,1,0,0,0,0,6,0
"362",45542,4.61755539998891e-06,0.069540459755645,7.95497203939595e-09,2,4,4,0.069545085266017,6.63965739969444e-05,0.999933489040177,1.14385826244477e-07,4.91727663776296e-05,10528,"(11) Mainland Fjords",26,0,0,0,0,0,0,0,2,0
"363",45799,0.406576583681545,0.780144377545357,7.27782117767694e-07,10,10,8,1.18672168900902,0.342604830978576,0.657394555750323,6.13271101816158e-07,0.762774000119361,10520,"(13) Eastern Queen Charlotte Sound",65.7,1,0,1,0,1,0,0,10,1
"364",45803,0.168059994504486,0.417270123643742,2.02292669150425e-06,7,9,8,0.585332141074919,0.287119026465651,0.71287751750221,3.45603213893106e-06,0.350963780349675,10521,"(13) Eastern Queen Charlotte Sound",91.6,1,0,0,0,0,0,0,9,1
"365",45814,0.0612168474668777,0.0629857853176195,1.45034243038467e-06,6,3,8,0.124204083126928,0.492873067661701,0.507115255246903,1.16770913956389e-05,0.0860960305389668,10524,"(11) Mainland Fjords",77.4,0,0,0,0,0,0,0,6,0
"366",45815,0.122061580854517,0.271119420929187,2.85162536690293e-06,7,8,9,0.393183853409071,0.31044403221595,0.689548715132797,7.2526512525327e-06,0.243595431773976,10524,"(11) Mainland Fjords",94.3,0,0,0,0,0,0,0,8,0
"367",45818,0.182551553734644,0.0857655085840407,6.73612467485312e-07,8,4,8,0.268317735931152,0.680355896344791,0.319641593152259,2.5105029496006e-06,0.168136726889094,10525,"(11) Mainland Fjords",75,0,0,0,0,0,0,0,7,0
"368",46092,0.0161558231080657,0.0103033289293549,5.06614552705223e-06,5,1,9,0.0264642181829477,0.610478004541082,0.389330561671151,0.000191433787766934,0.0177358835364379,10523,"(11) Mainland Fjords",407.6386,0,0,0,0,0,0,0,4,0
"369",46093,0.00755945974583022,0.0855201168455512,0.00369987474303572,5,4,10,0.0967794513344171,0.0781101736122562,0.883659864427627,0.0382299619601166,0.0419281458978591,10523,"(11) Mainland Fjords",388.7905,0,1,0,0,0,0,0,5,0
"370",46099,5.67501686757156e-05,0.115401171282494,5.22531979809678e-06,3,5,9,0.115463146770968,0.000491500277471954,0.999463244418613,4.52553039149513e-05,0.000546554234997394,10524,"(11) Mainland Fjords",515.7026,0,0,0,0,0,0,0,3,0
"371",46387,0.413563123406347,0.212643775522982,2.28134992534562e-06,10,8,9,0.626209180279254,0.660423284152303,0.339573072736102,3.64311159464041e-06,0.401274621341733,10683,"(11) Mainland Fjords",101.4,0,0,1,0,0,0,0,10,1
"372",46391,0.0105647048852264,0.178598147228698,7.28944772809394e-07,5,7,8,0.189163581058697,0.0558495711811894,0.94414657530341,3.85351540042585e-06,0.0407539719958916,10684,"(11) Mainland Fjords",76.4039,0,0,0,0,0,0,0,5,0
"373",46392,0.00485634760169764,0.130107704641188,3.99078974921243e-08,5,5,7,0.134964092150783,0.0359825159737457,0.964017188333549,2.95692705045864e-07,0.020914553316622,10684,"(11) Mainland Fjords",20.26667,0,0,0,0,0,0,0,4,0
"374",46642,0.00123680930633011,0.463719110307695,4.68165389721295e-09,4,10,1,0.464955924295679,0.00266005709724775,0.997339932833725,1.00690273046951e-08,0.00856880034395081,10674,"(13) Eastern Queen Charlotte Sound",34,1,0,0,0,0,0,0,4,0
"375",46644,5.03351211498901e-05,0.274306468455198,6.83576150903392e-09,3,8,1,0.274356810412109,0.00018346590731348,0.999816509177098,2.49155889324051e-08,0.000483514310567326,10675,"(13) Eastern Queen Charlotte Sound",29,0,0,0,0,0,0,0,3,0
"376",46664,5.6485329728711e-09,0.0969448591288639,9.78892413626364e-09,1,4,6,0.096944874566321,5.82654111229664e-08,0.999999840760461,1.00974127616896e-07,2.67216091387046e-07,10680,"(11) Mainland Fjords",20,0,0,0,0,0,0,0,1,0
"377",46672,0.154408133117079,0.0739571280567896,8.41151421361063e-09,7,4,5,0.228365269585383,0.676145428757273,0.32385453440913,3.68335965835894e-08,0.143811083406566,10682,"(11) Mainland Fjords",26,0,0,0,0,0,0,0,7,0
"378",46673,0.0252355053186111,0.136858953510518,3.69575396059697e-06,6,6,9,0.16209815458309,0.155680398604882,0.8442968019131,2.27994820181779e-05,0.0701398238013006,10682,"(11) Mainland Fjords",141.9164,0,0,0,0,0,0,0,6,0
"379",46674,0.0183662699814451,0.277755750138689,2.12960966071192e-06,6,8,8,0.296124149729795,0.0620221957520311,0.937970612637076,7.19161089244201e-06,0.0688748308969052,10683,"(11) Mainland Fjords",120.8548387,0,0,0,0,0,0,0,6,0
"380",46679,0.124775223128621,0.136910213722214,2.28470925231276e-06,7,6,9,0.261687721560087,0.476809620202111,0.52318164912746,8.73067042921293e-06,0.181133955814576,10684,"(11) Mainland Fjords",85.6,0,0,0,0,0,0,0,7,0
"381",46930,0.150608525586505,0.734317239119975,6.78825475196846e-09,7,10,1,0.884925771494735,0.17019339976065,0.829806592568362,7.67098774906551e-09,0.403696845166184,10675,"(13) Eastern Queen Charlotte Sound",35,1,0,0,0,0,0,0,10,1
"382",46958,0.0279965702709675,0.118876066833646,3.95323715946527e-06,6,5,9,0.146876590341773,0.190612882596343,0.809360202037837,2.6915365820151e-05,0.0715898355959993,10682,"(11) Mainland Fjords",152.2995,0,0,0,0,0,0,0,6,0
"383",47215,1.0138569898647e-05,0.200413835719313,7.90542684327309e-09,2,7,3,0.200423982194639,5.05856124982144e-05,0.999949374943984,3.94435174708577e-08,0.000110570138669253,10676,"(13) Eastern Queen Charlotte Sound",27,0,0,0,0,0,0,0,2,0
"384",47245,0.332927942403239,0.163647255475091,8.53713864207786e-09,9,6,5,0.496575206415469,0.670448178044332,0.329551804763632,1.71920356308227e-08,0.314759703521452,10685,"(11) Mainland Fjords",28,0,0,1,0,0,0,0,9,1
"385",47566,0.467831539775748,0.0358671586969286,5.14074397556253e-09,10,2,1,0.503698703613421,0.928792423763711,0.0712075660302989,1.02059900863036e-08,0.129325448866377,10863,"(11) Mainland Fjords",33,0,0,1,0,0,0,0,7,0
"386",47817,0.352019042292364,0.0481019200136598,6.43347700248901e-09,9,3,1,0.400120968739501,0.879781540570913,0.120218443350257,1.60788299167533e-08,0.14698855956957,10845,"(11) Mainland Fjords",30,0,0,1,0,0,0,0,7,0
"387",47820,0.0147849928984027,0.284725211487369,7.17025202064778e-07,5,8,8,0.299510921410974,0.0493637855633167,0.950633820449851,2.39398683255664e-06,0.0589050908273833,10846,"(11) Mainland Fjords",86.4,0,0,0,0,0,0,0,5,0
"388",48414,0.705798431529137,0.0147619696039068,7.95497203939595e-09,10,1,4,0.720560409088016,0.979513199208984,0.0204867897510362,1.10399793536592e-08,0.0720040359433765,10863,"(11) Mainland Fjords",26,0,0,1,0,0,0,0,6,0
"389",48671,0.484914999632587,0.0849773427376773,7.78633921400606e-09,10,4,3,0.569892350156604,0.850888767851217,0.149111218485958,1.36628245876022e-08,0.240018462323422,11016,"(11) Mainland Fjords",30,0,0,1,0,0,0,0,8,0
"390",48677,3.35654463020403e-08,0.155386882959431,1.03427690042266e-08,1,6,6,0.155386926867646,2.16012035109172e-07,0.99999971742658,6.65613846204465e-08,7.29984105447578e-07,11021,"(11) Mainland Fjords",18,0,0,0,0,0,0,0,1,0
"391",49148,5.11848340855056e-05,0.131046507247037,7.40727055019807e-09,3,6,2,0.131097699488393,0.00039043274050768,0.999609510757581,5.65019110106801e-08,0.000453017486915846,10990,"(13) Eastern Queen Charlotte Sound",29,0,0,0,0,0,0,0,3,0
"392",49431,2.25456212423538e-05,0.0399225414156671,7.22351931509868e-09,2,2,2,0.0399450942604288,0.000564415272007216,0.999435403891786,1.80836206518972e-07,0.000191293567366769,10994,"(11) Mainland Fjords",63.5,0,0,0,0,0,0,0,2,0
"393",49701,0.0192896106722302,0.055976077510982,5.99907763268796e-07,6,3,8,0.0752662880909755,0.256284867521493,0.74370716200755,7.97047095697982e-06,0.0428441458117488,11152,"(11) Mainland Fjords",62.70918367,0,0,0,0,0,0,0,5,0
"394",49702,0.0111618818627451,0.0908885812832555,2.14987274348203e-07,5,4,7,0.102050678133275,0.109375871546567,0.890622021781745,2.10667168783961e-06,0.035231756795052,11152,"(11) Mainland Fjords",52,0,0,0,0,0,0,0,5,0
"395",49743,0.316500000350048,0.194176061888183,6.91299722472016e-09,9,7,1,0.510676069151228,0.619766657317795,0.380233329145253,1.35369515869619e-08,0.33918006009131,11174,"(11) Mainland Fjords",34,0,0,1,0,0,0,0,9,1
"396",50271,0.0108548904318905,0.0904913923146321,3.9799163611464e-08,5,4,7,0.101346322545686,0.107106899976535,0.892892707318899,3.92704566004581e-07,0.0345012955183785,11171,"(11) Mainland Fjords",80,0,0,0,0,0,0,0,5,0
"397",50532,0.1715935472545,0.0901889944212655,2.69180472080157e-06,7,4,9,0.261785233480486,0.655474508524144,0.344515208983276,1.02824925799423e-05,0.1686182498156,11171,"(11) Mainland Fjords",112.5,0,0,0,0,0,0,0,7,0
"398",51022,0.00022960548144488,0.0660066734003388,7.4451267097152e-09,4,3,2,0.0662362863269104,0.00346646066948346,0.996533426927978,1.12402538284976e-07,0.00152996168621201,11304,"(13) Eastern Queen Charlotte Sound",31,0,0,0,0,0,0,0,4,0
"399",51044,0.321128914091004,0.0180839688496097,7.59662865159365e-09,9,1,3,0.339212890537242,0.946688416181363,0.0533115614237669,2.23948701936479e-08,0.070608265794308,11311,"(11) Mainland Fjords",27,0,0,1,0,0,0,0,6,0
"400",51072,0.286415558650356,0.0216323957667444,9.03637365146303e-09,9,1,6,0.308047963453474,0.929775855160343,0.0702241155053493,2.93343073921274e-08,0.0783115881414324,11330,"(11) Mainland Fjords",23,0,0,1,0,0,0,0,6,0
"401",51077,0.202225603094722,0.459082569064895,5.7641027428894e-06,8,10,9,0.66131393626236,0.305793651102635,0.694197632760555,8.71613681010139e-06,0.407237585697282,11331,"(11) Mainland Fjords",151.1727273,1,0,0,0,0,0,0,10,1
"402",51284,0.198341753378457,0.238312080398296,9.15746965255457e-07,8,8,8,0.436654749523718,0.454230152299496,0.545767750512814,2.09718768948307e-06,0.300846301710729,11302,"(13) Eastern Queen Charlotte Sound",62.7197,0,0,0,0,0,0,0,9,1
"403",51285,0.0424291836267065,0.200221264541893,4.32151302092882e-07,6,7,7,0.242650880319902,0.174856911999534,0.82514130704133,1.78095913570621e-06,0.112475844298724,11302,"(13) Eastern Queen Charlotte Sound",49.7,0,0,0,0,0,0,0,6,0
"404",51336,0.330347651310878,0.0178241197427005,7.22351931509868e-09,9,1,2,0.348171778277098,0.948806514260228,0.0511934649927741,2.07469983662769e-08,0.0703358637522897,11330,"(11) Mainland Fjords",28,0,0,1,0,0,0,0,6,0
"405",51339,0.618794456432669,0.12441800834119,7.62283648798885e-09,10,5,3,0.743212472396695,0.83259428415833,0.167405705585066,1.02566046334057e-08,0.335745401448745,11331,"(11) Mainland Fjords",41,0,0,1,0,0,0,0,9,1
"406",51343,0.179394915297516,0.0816737736313029,3.59785219497974e-06,8,4,9,0.261072286781014,0.687146527536228,0.312839691406275,1.37810574969131e-05,0.162260809443797,11332,"(11) Mainland Fjords",114.7,0,0,0,0,0,0,0,7,0
"407",51549,3.35654463020403e-08,0.21038155406934,9.05154029977441e-09,1,7,6,0.210381596686327,1.59545544052912e-07,0.999999797430064,4.30243920682379e-08,7.21475336380569e-07,11302,"(13) Eastern Queen Charlotte Sound",25,0,0,0,0,0,0,0,1,0
"408",51573,1.58396937797086e-05,0.402891054064731,7.4053358053967e-09,2,9,2,0.402906901163847,3.93135330617413e-05,0.999960668087169,1.83797690831442e-08,0.000176655622387878,11310,"(11) Mainland Fjords",80,1,0,0,0,0,0,0,2,0
"409",51581,0.227302866553191,0.128395155098633,7.51174327974864e-09,8,5,2,0.355698029163567,0.639033247071116,0.360966731810568,2.11183157168812e-08,0.232616827246879,11314,"(11) Mainland Fjords",30,0,0,0,0,0,0,0,8,0
"410",51600,2.02452214481535e-05,0.00714185173388216,7.59662865159365e-09,2,1,3,0.00716210455195897,0.00282671403374251,0.997172225296367,1.06066989060022e-06,0.000139140583403993,11330,"(11) Mainland Fjords",27,0,0,0,0,0,0,0,2,0
"411",51789,5.64831349509193e-09,0.0613256174481888,NA,1,3,NA,NA,NA,NA,NA,NA,11455,"(10 Aristazabal Banks Upwelling",41,0,NA,0,0,0,0,0,NA,NA
"412",51809,0.01956984320346,0.29871579571834,2.62875367291123e-07,6,9,7,0.318285901797167,0.0614851084919595,0.938514065598486,8.25909554293248e-07,0.0735389356721166,11460,"(13) Eastern Queen Charlotte Sound",45.3,1,0,0,0,0,0,0,6,0
"413",52085,0.00047490380284706,0.581953135235948,2.41755763160532e-08,4,10,6,0.582428063214371,0.000815386195895345,0.999184572295843,4.15082614368378e-08,0.00385258920381326,11460,"(13) Eastern Queen Charlotte Sound",27.14242424,1,0,0,0,0,0,0,4,0
"414",52086,0.021801909345711,0.34694059862397,6.23110213423505e-07,6,9,8,0.368743131079894,0.0591249233087063,0.940873386869407,1.68982188657637e-06,0.0828112056387468,11461,"(13) Eastern Queen Charlotte Sound",63.76386,1,0,0,0,0,0,0,6,0
"415",52353,2.16460062426824e-06,0.0347466833235911,9.05154029977441e-09,2,2,6,0.0347488569757557,6.22927144273691e-05,0.999937446801025,2.60484547911596e-07,2.32720817146689e-05,11460,"(13) Eastern Queen Charlotte Sound",25,0,0,0,0,0,0,0,1,0
"416",52354,1.55989446811443e-08,0.250158610627417,NA,1,8,NA,NA,NA,NA,NA,NA,11460,"(13) Eastern Queen Charlotte Sound",17,0,NA,0,0,0,0,0,NA,NA
"417",52636,4.6147831688064e-06,0.337646238175697,7.95497203939595e-09,2,9,4,0.337650860913838,1.36673223824061e-05,0.999986309117861,2.35597564237395e-08,5.6450317256055e-05,11463,"(13) Eastern Queen Charlotte Sound",85,1,0,0,0,0,0,0,2,0
"418",52650,0.000110419016587678,0.152197328876232,0.0178311931656286,4,6,10,0.170138941058448,0.000648993204617075,0.894547291345532,0.104803715449851,0.057992193591711,11470,"(11) Mainland Fjords",30,0,1,0,0,0,0,0,5,0
"419",52655,2.25456212423538e-05,0.200213068144218,7.22351931509868e-09,2,7,2,0.20023562098898,0.000112595456947166,0.999887368467957,3.60750963261239e-08,0.000227653600714515,11471,"(11) Mainland Fjords",28,0,0,0,0,0,0,0,2,0
"420",52889,4.67854210706485e-06,0.0609057508394896,8.54497991917574e-09,2,3,5,0.0609104379265766,7.68101866662741e-05,0.999923049525721,1.40287612600588e-07,4.91470615203882e-05,11617,"(13) Eastern Queen Charlotte Sound",26,0,0,0,0,0,0,0,2,0
"421",53135,3.35654463020403e-08,0.0282539134783122,1.03427690042266e-08,1,2,6,0.0282539573865275,1.18799097212646e-06,0.999998445944591,3.66064437017888e-07,6.55134411332754e-07,11611,"(10 Aristazabal Banks Upwelling",18,0,0,0,0,0,0,0,1,0
"422",53140,1.29118603965553e-07,0.00537079627811322,9.52139581597982e-09,1,1,6,0.005370934918113,2.4040247356212e-05,0.999974186989436,1.77276320810922e-06,1.63800699530751e-06,11612,"(10 Aristazabal Banks Upwelling",21,0,0,0,0,0,0,0,1,0
"423",53195,0.252303632642279,0.182455754287987,7.78633921400606e-09,8,7,3,0.434759394716605,0.580329340109467,0.419670641980996,1.79095364209013e-08,0.29571716546406,11630,"(11) Mainland Fjords",30,0,0,0,0,0,0,0,9,1
"424",53222,0.309861770102181,0.0314829621008886,7.36300243184632e-09,9,2,2,0.341344739566072,0.907767819993614,0.092232158435811,2.15705753696582e-08,0.105022364974563,11648,"(11) Mainland Fjords",30,0,0,1,0,0,0,0,6,0
"425",53433,2.04625647403474e-06,0.0559730029715633,8.62691286775808e-09,1,3,5,0.0559750578549502,3.65565763118506e-05,0.999963289303028,1.54120660136042e-07,2.30960484727659e-05,11619,"(13) Eastern Queen Charlotte Sound",24,0,0,0,0,0,0,0,1,0
"426",53689,0.00919200365783159,0.474427635814932,5.63832646120755e-07,5,10,7,0.48362020330541,0.0190066576933858,0.980992176448277,1.16585833732155e-06,0.0455399439542015,11616,"(13) Eastern Queen Charlotte Sound",63.5,1,0,0,0,0,0,0,5,0
"427",53727,0.0147915390285053,0.816101894861196,3.97459149941199e-08,5,10,7,0.830893473635616,0.0178019679993203,0.982197984165529,4.78351512621824e-08,0.0742467206202557,11629,"(11) Mainland Fjords",65,1,0,0,0,0,0,0,6,0
"428",53954,0.0887939116263688,0.387780992583089,7.0667850257521e-09,7,9,2,0.476574911276243,0.18631679831526,0.813683186856462,1.48282774828151e-08,0.229155455645391,11774,"(13) Eastern Queen Charlotte Sound",30,1,0,0,0,0,0,0,8,0
"429",54229,0.143228261643732,0.0458905946513221,9.78892413626364e-09,7,2,6,0.189118866083978,0.757345179830612,0.242654768408692,5.17606960054259e-08,0.104794859973673,11779,"(13) Eastern Queen Charlotte Sound",20,0,0,0,0,0,0,0,6,0
"430",54239,0,0.0379642670203248,NA,1,2,NA,NA,NA,NA,NA,NA,11785,"(11) Mainland Fjords",15,0,NA,0,0,0,0,0,NA,NA
"431",54264,0.295190164776473,0.0854680784438746,8.29843635062047e-09,9,4,5,0.380658251518784,0.775472917239275,0.224527060960498,2.18002271525985e-08,0.2027304716296,11806,"(11) Mainland Fjords",25,0,0,1,0,0,0,0,8,0
"432",54511,1.0138569898647e-05,0.186033065246432,8.71596934626612e-09,2,7,5,0.1860432125323,5.44957795592074e-05,0.999945457371275,4.68491659955232e-08,0.000109828370079699,11788,"(11) Mainland Fjords",27,0,0,0,0,0,0,0,2,0
"433",54513,0.000706762561066659,0.134815267903968,1.89375814103621e-05,4,6,9,0.135540968046445,0.00521438330604572,0.994645898189038,0.000139718504916335,0.00460682204440154,11789,"(11) Mainland Fjords",437.8952,0,0,0,0,0,0,0,4,0
"434",54718,9.22972367626436e-06,0.0464962612278261,7.95497203939595e-09,2,2,4,0.0465054989064744,0.000198465211497374,0.999801363734063,1.71054439291016e-07,8.80431509847477e-05,11771,"(10 Aristazabal Banks Upwelling",26,0,0,0,0,0,0,0,2,0
"435",54720,0.0126658030744855,0.37225288271767,4.74165472687293e-07,5,9,7,0.384919159957628,0.0329050990235969,0.967093669119115,1.23185728852648e-06,0.0557046730391132,11771,"(10 Aristazabal Banks Upwelling",67.31667,1,0,0,0,0,0,0,5,0
"436",54767,0.00182480103891196,0.342483182211716,1.99951670849731e-05,4,9,10,0.344327978417713,0.00529960140705803,0.994642328472771,5.80701201710552e-05,0.0115970586095539,11789,"(11) Mainland Fjords",280.411712,1,1,0,1,0,0,0,4,0
"437",54964,5.2132534821962e-05,0.05623566234429,7.24344818121766e-09,3,3,2,0.0562878021225601,0.000926178192363054,0.999073693121707,1.28685930309482e-07,0.000416347311175016,11926,"(10 Aristazabal Banks Upwelling",29,0,0,0,0,0,0,0,2,0
"438",54975,0.00263429593806616,0.0763076509696199,6.84444085708046e-07,5,4,8,0.0789426313517718,0.0333697508299112,0.966621579024769,8.67014531930325e-06,0.0115553686344729,11929,"(10 Aristazabal Banks Upwelling",71.448,0,0,0,0,0,0,0,4,0
"439",55000,0.000110590605134403,0.0264620413301411,7.36300243184632e-09,4,1,2,0.0265726392982779,0.00416182238779608,0.995837900522587,2.77089616473418e-07,0.000716714487174207,11937,"(13) Eastern Queen Charlotte Sound",41,0,0,0,0,0,0,0,3,0
"440",55003,0.000110255537952577,0.0203722647322266,6.43347700248901e-09,3,1,1,0.0204825267036562,0.00538290707722579,0.994616778826906,3.14095867935113e-07,0.000686093989312907,11938,"(13) Eastern Queen Charlotte Sound",30,0,0,0,0,0,0,0,3,0
"441",55005,0.236346097222529,0.18014219589212,7.57859614381113e-09,8,7,3,0.416488300693245,0.567473556469967,0.432526425333612,1.81964202384474e-08,0.284883956369516,11938,"(13) Eastern Queen Charlotte Sound",31,0,0,0,0,0,0,0,9,1
"442",55006,0.000110255537952577,0.172734647448951,6.43347700248901e-09,3,7,1,0.172844909420381,0.000637887099610331,0.999362075679293,3.72210962073635e-08,0.000921525347598491,11939,"(13) Eastern Queen Charlotte Sound",30,0,0,0,0,0,0,0,3,0
"443",55241,0.00022957733436281,0.225017599783534,7.57859614381113e-09,4,8,3,0.225247184696493,0.0010192239901784,0.998980742364135,3.36456864223312e-08,0.00181109081440085,11932,"(10 Aristazabal Banks Upwelling",31,0,0,0,0,0,0,0,4,0
"444",55261,2.16460062426824e-06,0.253029856794357,9.05154029977441e-09,2,8,6,0.253032030446522,8.55465065212654e-06,0.999991409577037,3.57723102636504e-08,2.75876428679909e-05,11939,"(13) Eastern Queen Charlotte Sound",25,0,0,0,0,0,0,0,1,0
"445",55266,2.1479651824127e-06,0.273985095563472,8.29843635062047e-09,1,8,5,0.273987251827091,7.83965373603677e-06,0.999992130058591,3.02876732230501e-08,2.75520792280662e-05,11943,"(11) Mainland Fjords",25,0,0,0,0,0,0,0,1,0
